"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2283","Login com username e password inválidos","","2026-08-24","passed","2026-08-24","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsernameAndPassword"
"","2591","Criar uma conta com sucesso","","2026-08-24","passed","2026-08-24","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldCreateUserSuccessfully"
"","360","Login com username em branco","","2026-08-24","passed","2026-08-24","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyUsername"
"","279","Criar uma conta com password sem caracteres especiais","","2026-08-24","passed","2026-08-24","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithoutSpecialCharacterInPassword"
"","335","Acessar a lista de livros disponíveis","","2026-08-24","passed","2026-08-24","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldListAvailableBooks"
"","1555","Login com sucesso","","2026-08-24","passed","2026-08-24","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldLoginSuccessfully"
"","6080","Deletar uma conta e tentar realizar login com a mesma","","2026-08-24","passed","2026-08-24","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotLoginAfterDeletingUser"
"","2111","Criar uma conta com os mesmos dados de uma conta já existente","","2026-08-24","passed","2026-08-24","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithDuplicatedUsername"
"","260","Login com password em branco","","2026-08-24","passed","2026-08-24","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyPassword"
"","270","Criar uma conta com username e password em branco","","2026-08-24","passed","2026-08-24","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsernameAndPassword"
"","1800","Deletar um livro inexistente","","2026-08-24","passed","2026-08-24","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotDeleteBooksFromInvalidUser"
"","3691","Adicionar e remover um livro à lista de favoritos","","2026-08-24","passed","2026-08-24","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldAddBookToFavorites"
"","283","Criar uma conta com username em branco","","2026-08-24","passed","2026-08-24","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsername"
"","279","Criar uma conta com password em branco","","2026-08-24","passed","2026-08-24","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyPassword"
"","2267","Deletar uma conta com ID inválido","","2026-08-24","passed","2026-08-24","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotDeleteUserWithInvalidId"
"","1657","Login com username inválido","","2026-08-24","passed","2026-08-24","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsername"
"","2194","Adicionar um livro inexistente","","2026-08-24","passed","2026-08-24","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotAddNonexistentBook"
"","1061","Login com password inválido","","2026-08-24","passed","2026-08-24","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidPassword"
"","6365","Criar uma conta e deletar a mesma","","2026-08-24","passed","2026-08-24","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldCreateAndDeleteUser"
