"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","457","Criar uma conta com password sem caracteres especiais","","2026-07-21","passed","2026-07-21","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithoutSpecialCharacterInPassword"
"","521","Acessar a lista de livros disponíveis","","2026-07-21","passed","2026-07-21","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldListAvailableBooks"
"","447","Criar uma conta com username e password em branco","","2026-07-21","passed","2026-07-21","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsernameAndPassword"
"","6954","Criar uma conta e deletar a mesma","","2026-07-21","passed","2026-07-21","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldCreateAndDeleteUser"
"","1222","Login com password inválido","","2026-07-21","passed","2026-07-21","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidPassword"
"","2105","Deletar um livro inexistente","","2026-07-21","passed","2026-07-21","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotDeleteBooksFromInvalidUser"
"","1407","Login com username e password inválidos","","2026-07-21","passed","2026-07-21","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsernameAndPassword"
"","443","Login com username em branco","","2026-07-21","passed","2026-07-21","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyUsername"
"","447","Criar uma conta com username em branco","","2026-07-21","passed","2026-07-21","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsername"
"","462","Criar uma conta com password em branco","","2026-07-21","passed","2026-07-21","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyPassword"
"","1565","Login com username inválido","","2026-07-21","passed","2026-07-21","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsername"
"","2372","Adicionar um livro inexistente","","2026-07-21","passed","2026-07-21","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotAddNonexistentBook"
"","3643","Criar uma conta com sucesso","","2026-07-21","passed","2026-07-21","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldCreateUserSuccessfully"
"","3961","Adicionar e remover um livro à lista de favoritos","","2026-07-21","passed","2026-07-21","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldAddBookToFavorites"
"","1597","Login com sucesso","","2026-07-21","passed","2026-07-21","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldLoginSuccessfully"
"","2716","Deletar uma conta com ID inválido","","2026-07-21","passed","2026-07-21","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotDeleteUserWithInvalidId"
"","965","Criar uma conta com os mesmos dados de uma conta já existente","","2026-07-21","passed","2026-07-21","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithDuplicatedUsername"
"","5634","Deletar uma conta e tentar realizar login com a mesma","","2026-07-21","passed","2026-07-21","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotLoginAfterDeletingUser"
"","446","Login com password em branco","","2026-07-21","passed","2026-07-21","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyPassword"
