"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2173","Adicionar um livro inexistente","","Mon May 18 15:29:05 UTC 2026","passed","Mon May 18 15:29:07 UTC 2026","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotAddNonexistentBook"
"","329","Criar uma conta com username e password em branco","","Mon May 18 15:29:10 UTC 2026","passed","Mon May 18 15:29:11 UTC 2026","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsernameAndPassword"
"","330","Login com username em branco","","Mon May 18 15:29:17 UTC 2026","passed","Mon May 18 15:29:17 UTC 2026","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyUsername"
"","322","Criar uma conta com password em branco","","Mon May 18 15:29:10 UTC 2026","passed","Mon May 18 15:29:10 UTC 2026","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyPassword"
"","3379","Adicionar e remover um livro à lista de favoritos","","Mon May 18 15:29:02 UTC 2026","passed","Mon May 18 15:29:05 UTC 2026","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldAddBookToFavorites"
"","2159","Deletar uma conta com ID inválido","","Mon May 18 15:28:56 UTC 2026","passed","Mon May 18 15:28:58 UTC 2026","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotDeleteUserWithInvalidId"
"","337","Criar uma conta com password sem caracteres especiais","","Mon May 18 15:29:10 UTC 2026","passed","Mon May 18 15:29:10 UTC 2026","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithoutSpecialCharacterInPassword"
"","3543","Deletar uma conta e tentar realizar login com a mesma","","Mon May 18 15:28:58 UTC 2026","failed","Mon May 18 15:29:02 UTC 2026","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotLoginAfterDeletingUser"
"","922","Login com username inválido","","Mon May 18 15:29:16 UTC 2026","passed","Mon May 18 15:29:17 UTC 2026","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsername"
"","392","Acessar a lista de livros disponíveis","","Mon May 18 15:29:09 UTC 2026","passed","Mon May 18 15:29:09 UTC 2026","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldListAvailableBooks"
"","1416","Criar uma conta com os mesmos dados de uma conta já existente","","Mon May 18 15:29:11 UTC 2026","passed","Mon May 18 15:29:12 UTC 2026","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithDuplicatedUsername"
"","321","Login com password em branco","","Mon May 18 15:29:19 UTC 2026","passed","Mon May 18 15:29:20 UTC 2026","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyPassword"
"","2700","Criar uma conta com sucesso","","Mon May 18 15:29:12 UTC 2026","passed","Mon May 18 15:29:15 UTC 2026","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldCreateUserSuccessfully"
"","976","Login com sucesso","","Mon May 18 15:29:15 UTC 2026","passed","Mon May 18 15:29:16 UTC 2026","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldLoginSuccessfully"
"","935","Login com username e password inválidos","","Mon May 18 15:29:17 UTC 2026","passed","Mon May 18 15:29:18 UTC 2026","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsernameAndPassword"
"","1515","Deletar um livro inexistente","","Mon May 18 15:29:07 UTC 2026","passed","Mon May 18 15:29:09 UTC 2026","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotDeleteBooksFromInvalidUser"
"","344","Criar uma conta com username em branco","","Mon May 18 15:29:09 UTC 2026","passed","Mon May 18 15:29:10 UTC 2026","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsername"
"","6044","Criar uma conta e deletar a mesma","","Mon May 18 15:28:50 UTC 2026","passed","Mon May 18 15:28:56 UTC 2026","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldCreateAndDeleteUser"
"","1311","Login com password inválido","","Mon May 18 15:29:18 UTC 2026","passed","Mon May 18 15:29:19 UTC 2026","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidPassword"
