"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3665","Criar uma conta com sucesso","","2026-09-09","passed","2026-09-09","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldCreateUserSuccessfully"
"","319","Criar uma conta com password sem caracteres especiais","","2026-09-09","passed","2026-09-09","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithoutSpecialCharacterInPassword"
"","342","Criar uma conta com password em branco","","2026-09-09","passed","2026-09-09","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyPassword"
"","2934","Adicionar um livro inexistente","","2026-09-09","passed","2026-09-09","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotAddNonexistentBook"
"","382","Acessar a lista de livros disponíveis","","2026-09-09","passed","2026-09-09","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldListAvailableBooks"
"","6408","Criar uma conta e deletar a mesma","","2026-09-09","passed","2026-09-09","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldCreateAndDeleteUser"
"","5533","Deletar uma conta e tentar realizar login com a mesma","","2026-09-09","passed","2026-09-09","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotLoginAfterDeletingUser"
"","344","Login com username em branco","","2026-09-09","passed","2026-09-09","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyUsername"
"","350","Criar uma conta com username em branco","","2026-09-09","passed","2026-09-09","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsername"
"","336","Login com password em branco","","2026-09-09","passed","2026-09-09","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithEmptyPassword"
"","1954","Deletar um livro inexistente","","2026-09-09","passed","2026-09-09","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldNotDeleteBooksFromInvalidUser"
"","340","Criar uma conta com username e password em branco","","2026-09-09","passed","2026-09-09","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithEmptyUsernameAndPassword"
"","2342","Deletar uma conta com ID inválido","","2026-09-09","passed","2026-09-09","","Testes de deleção de conta","com.toolsqa.bookstore.tests.DeleteUserTest","shouldNotDeleteUserWithInvalidId"
"","1710","Login com password inválido","","2026-09-09","passed","2026-09-09","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidPassword"
"","2098","Login com username e password inválidos","","2026-09-09","passed","2026-09-09","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsernameAndPassword"
"","3716","Adicionar e remover um livro à lista de favoritos","","2026-09-09","passed","2026-09-09","","Testes de gerenciamento de livros","com.toolsqa.bookstore.tests.BookManagementTest","shouldAddBookToFavorites"
"","1581","Login com username inválido","","2026-09-09","passed","2026-09-09","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldNotLoginWithInvalidUsername"
"","1699","Criar uma conta com os mesmos dados de uma conta já existente","","2026-09-09","passed","2026-09-09","","Testes de criação de usuário","com.toolsqa.bookstore.tests.CreateUserTest","shouldNotCreateUserWithDuplicatedUsername"
"","1757","Login com sucesso","","2026-09-09","passed","2026-09-09","","Testes de login de usuário","com.toolsqa.bookstore.tests.LoginUserTest","shouldLoginSuccessfully"
